dates,Direct NI,Diffuse NI,Reflected,Global NI,Direct Horiz,Diffus Horiz,Global Horiz,Top of atmosphere
2005-07-11 10:00:00,603,253,15,871,505,238,743,1121
2005-07-11 11:00:00,89,309,5,403,80,318,398,1203
2005-07-11 12:00:00,40,279,4,322,36,290,326,1203
2005-07-11 13:00:00,403,289,13,705,336,281,617,1121
2005-07-11 14:00:00,594,234,22,850,432,203,635,962
2005-07-11 15:00:00,836,140,32,1007,468,92,559,736
2005-07-11 16:00:00,599,120,23,742,218,68,285,460
2005-07-11 17:00:00,184,51,7,241,32,31,63,152
2005-07-11 18:00:00,0,0,0,0,0,0,0,0
2005-07-11 19:00:00,0,0,0,0,0,0,0,0
2005-07-11 20:00:00,0,0,0,0,0,0,0,0
2005-07-11 21:00:00,0,0,0,0,0,0,0,0
2005-07-11 22:00:00,0,0,0,0,0,0,0,0
2005-07-11 23:00:00,0,0,0,0,0,0,0,0
2005-07-12 00:00:00,0,0,0,0,0,0,0,0
2005-07-12 01:00:00,0,0,0,0,0,0,0,0
2005-07-12 02:00:00,0,0,0,0,0,0,0,0
2005-07-12 03:00:00,0,0,0,0,0,0,0,0
2005-07-12 04:00:00,0,0,0,0,0,0,0,0
2005-07-12 05:00:00,0,0,0,0,0,0,0,0
2005-07-12 06:00:00,208,53,7,268,36,30,66,152
2005-07-12 07:00:00,693,115,25,833,247,59,306,461
2005-07-12 08:00:00,873,130,32,1035,489,83,572,737
2005-07-12 09:00:00,955,126,28,1108,696,97,792,963
2005-07-12 10:00:00,919,151,18,1088,778,132,911,1122
2005-07-12 11:00:00,902,162,11,1075,822,150,971,1205
2005-07-12 12:00:00,646,258,10,913,590,246,835,1205
2005-07-12 13:00:00,471,294,13,778,402,281,683,1122
2005-07-12 14:00:00,550,247,22,818,401,217,617,963
2005-07-12 15:00:00,736,166,30,932,411,115,525,737
2005-07-12 16:00:00,613,126,24,763,217,70,287,461
2005-07-12 17:00:00,182,51,7,239,31,31,63,152
2005-07-12 18:00:00,0,0,0,0,0,0,0,0
2005-07-12 19:00:00,0,0,0,0,0,0,0,0
2005-07-12 20:00:00,0,0,0,0,0,0,0,0
2005-07-12 21:00:00,0,0,0,0,0,0,0,0
2005-07-12 22:00:00,0,0,0,0,0,0,0,0
2005-07-12 23:00:00,0,0,0,0,0,0,0,0
2005-07-13 00:00:00,0,0,0,0,0,0,0,0
2005-07-13 01:00:00,0,0,0,0,0,0,0,0
2005-07-13 02:00:00,0,0,0,0,0,0,0,0
2005-07-13 03:00:00,0,0,0,0,0,0,0,0
2005-07-13 04:00:00,0,0,0,0,0,0,0,0
2005-07-13 05:00:00,0,0,0,0,0,0,0,0
2005-07-13 06:00:00,209,53,7,269,36,30,66,153
2005-07-13 07:00:00,676,118,25,819,241,61,302,461
2005-07-13 08:00:00,867,131,32,1030,487,84,571,738
2005-07-13 09:00:00,962,123,28,1113,702,95,797,964
2005-07-13 10:00:00,1018,111,19,1148,866,96,961,1123
2005-07-13 11:00:00,1009,117,12,1138,921,107,1028,1206
2005-07-13 12:00:00,913,157,11,1082,833,145,979,1206
2005-07-13 13:00:00,934,145,18,1097,792,127,919,1123
2005-07-13 14:00:00,973,119,28,1120,710,91,801,964
2005-07-13 15:00:00,885,126,33,1044,496,81,577,738
2005-07-13 16:00:00,650,120,24,794,233,64,297,461
2005-07-13 17:00:00,180,50,7,237,31,31,63,153
2005-07-13 18:00:00,0,0,0,0,0,0,0,0
2005-07-13 19:00:00,0,0,0,0,0,0,0,0
2005-07-13 20:00:00,0,0,0,0,0,0,0,0
2005-07-13 21:00:00,0,0,0,0,0,0,0,0
2005-07-13 22:00:00,0,0,0,0,0,0,0,0
2005-07-13 23:00:00,0,0,0,0,0,0,0,0
2005-07-14 00:00:00,0,0,0,0,0,0,0,0
2005-07-14 01:00:00,0,0,0,0,0,0,0,0
2005-07-14 02:00:00,0,0,0,0,0,0,0,0
2005-07-14 03:00:00,0,0,0,0,0,0,0,0
2005-07-14 04:00:00,0,0,0,0,0,0,0,0
2005-07-14 05:00:00,0,0,0,0,0,0,0,0
2005-07-14 06:00:00,209,53,7,269,36,30,67,153
2005-07-14 07:00:00,636,123,24,783,227,67,293,462
2005-07-14 08:00:00,850,135,32,1017,479,88,567,739
2005-07-14 09:00:00,972,120,28,1119,710,92,802,965
2005-07-14 10:00:00,1021,110,19,1150,869,95,964,1125
2005-07-14 11:00:00,1043,102,12,1157,953,94,1047,1208
2005-07-14 12:00:00,1042,103,12,1156,951,94,1046,1208
2005-07-14 13:00:00,1020,110,19,1149,868,95,964,1125
2005-07-14 14:00:00,921,138,27,1086,674,107,781,965
2005-07-14 15:00:00,723,167,30,920,407,117,524,739
2005-07-14 16:00:00,613,128,24,764,216,71,287,462
2005-07-14 17:00:00,220,54,7,280,38,30,68,153
2005-07-14 18:00:00,0,0,0,0,0,0,0,0
2005-07-14 19:00:00,0,0,0,0,0,0,0,0
2005-07-14 20:00:00,0,0,0,0,0,0,0,0
2005-07-14 21:00:00,0,0,0,0,0,0,0,0
2005-07-14 22:00:00,0,0,0,0,0,0,0,0
2005-07-14 23:00:00,0,0,0,0,0,0,0,0
2005-07-15 00:00:00,0,0,0,0,0,0,0,0
2005-07-15 01:00:00,0,0,0,0,0,0,0,0
2005-07-15 02:00:00,0,0,0,0,0,0,0,0
2005-07-15 03:00:00,0,0,0,0,0,0,0,0
2005-07-15 04:00:00,0,0,0,0,0,0,0,0
2005-07-15 05:00:00,0,0,0,0,0,0,0,0
2005-07-15 06:00:00,174,50,7,231,30,32,62,153
2005-07-15 07:00:00,650,119,25,793,234,64,298,462
2005-07-15 08:00:00,875,130,32,1037,491,83,575,740
2005-07-15 09:00:00,967,122,28,1116,707,93,800,966
2005-07-15 10:00:00,1018,111,18,1148,868,96,964,1126
2005-07-15 11:00:00,1043,102,12,1157,953,94,1048,1209
2005-07-15 12:00:00,951,141,11,1104,870,130,1001,1209
2005-07-15 13:00:00,903,157,17,1077,770,138,907,1126
2005-07-15 14:00:00,809,178,25,1012,590,142,733,966
2005-07-15 15:00:00,812,148,31,991,454,99,553,740
2005-07-15 16:00:00,653,119,25,796,235,63,298,462
2005-07-15 17:00:00,190,51,7,248,33,31,64,153
2005-07-15 18:00:00,0,0,0,0,0,0,0,0
2005-07-15 19:00:00,0,0,0,0,0,0,0,0
2005-07-15 20:00:00,0,0,0,0,0,0,0,0
2005-07-15 21:00:00,0,0,0,0,0,0,0,0
2005-07-15 22:00:00,0,0,0,0,0,0,0,0
2005-07-15 23:00:00,0,0,0,0,0,0,0,0
2005-07-16 00:00:00,0,0,0,0,0,0,0,0
2005-07-16 01:00:00,0,0,0,0,0,0,0,0
2005-07-16 02:00:00,0,0,0,0,0,0,0,0
2005-07-16 03:00:00,0,0,0,0,0,0,0,0
2005-07-16 04:00:00,0,0,0,0,0,0,0,0
2005-07-16 05:00:00,0,0,0,0,0,0,0,0
2005-07-16 06:00:00,153,47,6,206,26,32,59,153
2005-07-16 07:00:00,593,124,23,741,215,70,286,463
2005-07-16 08:00:00,831,142,32,1004,468,93,561,741
2005-07-16 09:00:00,941,131,27,1100,690,101,791,967
2005-07-16 10:00:00,1007,116,18,1141,859,100,959,1128
2005-07-16 11:00:00,1036,105,12,1153,948,97,1045,1211
2005-07-16 12:00:00,1043,102,12,1157,955,94,1049,1211
2005-07-16 13:00:00,1024,109,18,1151,873,94,968,1128
2005-07-16 14:00:00,945,130,27,1102,692,100,792,967
2005-07-16 15:00:00,842,139,32,1012,474,91,565,741
2005-07-16 16:00:00,536,128,22,686,194,77,271,463
2005-07-16 17:00:00,188,51,7,246,33,31,64,153
2005-07-16 18:00:00,0,0,0,0,0,0,0,0
2005-07-16 19:00:00,0,0,0,0,0,0,0,0
2005-07-16 20:00:00,0,0,0,0,0,0,0,0
2005-07-16 21:00:00,0,0,0,0,0,0,0,0
2005-07-16 22:00:00,0,0,0,0,0,0,0,0
2005-07-16 23:00:00,0,0,0,0,0,0,0,0
2005-07-17 00:00:00,0,0,0,0,0,0,0,0
2005-07-17 01:00:00,0,0,0,0,0,0,0,0
2005-07-17 02:00:00,0,0,0,0,0,0,0,0
2005-07-17 03:00:00,0,0,0,0,0,0,0,0
2005-07-17 04:00:00,0,0,0,0,0,0,0,0
2005-07-17 05:00:00,0,0,0,0,0,0,0,0
2005-07-17 06:00:00,153,47,6,207,27,32,59,154
2005-07-17 07:00:00,614,121,24,759,224,67,291,464
2005-07-17 08:00:00,838,140,32,1010,472,92,564,742
2005-07-17 09:00:00,940,132,27,1099,689,102,791,969
2005-07-17 10:00:00,1005,117,18,1140,858,101,960,1129
2005-07-17 11:00:00,1023,111,11,1145,938,102,1040,1212
2005-07-17 12:00:00,1023,111,11,1145,937,103,1040,1212
2005-07-17 13:00:00,1024,109,18,1152,875,94,969,1129
2005-07-17 14:00:00,975,119,28,1122,715,91,806,969
2005-07-17 15:00:00,872,130,32,1035,492,84,576,742
2005-07-17 16:00:00,582,126,23,731,211,72,283,464
2005-07-17 17:00:00,174,50,7,230,30,32,62,154
2005-07-17 18:00:00,0,0,0,0,0,0,0,0
2005-07-17 19:00:00,0,0,0,0,0,0,0,0
2005-07-17 20:00:00,0,0,0,0,0,0,0,0
2005-07-17 21:00:00,0,0,0,0,0,0,0,0
2005-07-17 22:00:00,0,0,0,0,0,0,0,0
2005-07-17 23:00:00,0,0,0,0,0,0,0,0
2005-07-18 00:00:00,0,0,0,0,0,0,0,0
2005-07-18 01:00:00,0,0,0,0,0,0,0,0
2005-07-18 02:00:00,0,0,0,0,0,0,0,0
2005-07-18 03:00:00,0,0,0,0,0,0,0,0
2005-07-18 04:00:00,0,0,0,0,0,0,0,0
2005-07-18 05:00:00,0,0,0,0,0,0,0,0
2005-07-18 06:00:00,40,24,4,68,7,30,37,154
2005-07-18 07:00:00,270,118,16,403,103,99,203,464
2005-07-18 08:00:00,724,166,30,920,412,116,528,743
2005-07-18 09:00:00,735,202,24,960,535,167,702,970
2005-07-18 10:00:00,303,333,11,646,256,329,585,1131
2005-07-18 11:00:00,121,353,5,479,111,361,472,1214
2005-07-18 12:00:00,53,298,4,355,49,308,357,1214
2005-07-18 13:00:00,76,297,7,380,65,313,377,1131
2005-07-18 14:00:00,84,242,11,338,61,266,327,970
2005-07-18 15:00:00,71,152,12,236,40,179,219,743
2005-07-18 16:00:00,48,68,9,125,18,88,106,464
2005-07-18 17:00:00,15,16,3,34,2,23,26,154
2005-07-18 18:00:00,0,0,0,0,0,0,0,0
2005-07-18 19:00:00,0,0,0,0,0,0,0,0
2005-07-18 20:00:00,0,0,0,0,0,0,0,0
2005-07-18 21:00:00,0,0,0,0,0,0,0,0
2005-07-18 22:00:00,0,0,0,0,0,0,0,0
2005-07-18 23:00:00,0,0,0,0,0,0,0,0
2005-07-19 00:00:00,0,0,0,0,0,0,0,0
2005-07-19 01:00:00,0,0,0,0,0,0,0,0
2005-07-19 02:00:00,0,0,0,0,0,0,0,0
2005-07-19 03:00:00,0,0,0,0,0,0,0,0
2005-07-19 04:00:00,0,0,0,0,0,0,0,0
2005-07-19 05:00:00,0,0,0,0,0,0,0,0
2005-07-19 06:00:00,67,32,5,104,12,33,44,154
2005-07-19 07:00:00,190,107,14,311,72,102,175,465
2005-07-19 08:00:00,490,208,25,722,277,167,444,744
2005-07-19 09:00:00,524,256,21,801,385,227,611,971
2005-07-19 10:00:00,402,314,12,728,347,305,652,1132
2005-07-19 11:00:00,917,155,10,1083,844,145,988,1216
2005-07-19 12:00:00,870,175,10,1055,800,163,964,1216
2005-07-19 13:00:00,637,251,14,903,548,232,780,1132
2005-07-19 14:00:00,651,227,23,901,476,192,668,971
2005-07-19 15:00:00,235,190,18,443,138,192,330,744
2005-07-19 16:00:00,461,132,21,614,156,89,246,465
2005-07-19 17:00:00,184,51,7,242,32,32,64,154
2005-07-19 18:00:00,0,0,0,0,0,0,0,0
2005-07-19 19:00:00,0,0,0,0,0,0,0,0
2005-07-19 20:00:00,0,0,0,0,0,0,0,0
2005-07-19 21:00:00,0,0,0,0,0,0,0,0
2005-07-19 22:00:00,0,0,0,0,0,0,0,0
2005-07-19 23:00:00,0,0,0,0,0,0,0,0
2005-07-20 00:00:00,0,0,0,0,0,0,0,0
2005-07-20 01:00:00,0,0,0,0,0,0,0,0
2005-07-20 02:00:00,0,0,0,0,0,0,0,0
2005-07-20 03:00:00,0,0,0,0,0,0,0,0
2005-07-20 04:00:00,0,0,0,0,0,0,0,0
2005-07-20 05:00:00,0,0,0,0,0,0,0,0
2005-07-20 06:00:00,22,18,3,44,4,26,30,154
2005-07-20 07:00:00,93,86,11,190,35,100,135,466
2005-07-20 08:00:00,158,191,16,365,89,204,293,745
2005-07-20 09:00:00,239,278,15,532,179,281,460,973
2005-07-20 10:00:00,462,298,12,773,399,287,686,1134
2005-07-20 11:00:00,888,169,10,1066,817,157,974,1217
2005-07-20 12:00:00,919,156,10,1085,846,145,991,1217
2005-07-20 13:00:00,766,209,16,990,658,188,846,1134
2005-07-20 14:00:00,493,257,20,770,364,233,596,973
2005-07-20 15:00:00,707,173,29,910,394,124,518,745
2005-07-20 16:00:00,628,123,24,775,227,68,295,466
2005-07-20 17:00:00,183,51,7,240,32,32,63,154
2005-07-20 18:00:00,0,0,0,0,0,0,0,0
2005-07-20 19:00:00,0,0,0,0,0,0,0,0
2005-07-20 20:00:00,0,0,0,0,0,0,0,0
2005-07-20 21:00:00,0,0,0,0,0,0,0,0
2005-07-20 22:00:00,0,0,0,0,0,0,0,0
2005-07-20 23:00:00,0,0,0,0,0,0,0,0
2005-07-21 00:00:00,0,0,0,0,0,0,0,0
2005-07-21 01:00:00,0,0,0,0,0,0,0,0
2005-07-21 02:00:00,0,0,0,0,0,0,0,0
2005-07-21 03:00:00,0,0,0,0,0,0,0,0
2005-07-21 04:00:00,0,0,0,0,0,0,0,0
2005-07-21 05:00:00,0,0,0,0,0,0,0,0
2005-07-21 06:00:00,123,43,6,172,21,33,55,155
2005-07-21 07:00:00,522,129,22,673,192,79,271,466
2005-07-21 08:00:00,789,154,31,974,447,104,551,746
2005-07-21 09:00:00,902,146,26,1075,665,114,780,974
2005-07-21 10:00:00,982,126,18,1126,843,110,954,1136
2005-07-21 11:00:00,1020,113,11,1143,940,104,1044,1219
2005-07-21 12:00:00,1018,113,11,1142,938,105,1043,1219
2005-07-21 13:00:00,945,142,17,1103,811,124,935,1136
2005-07-21 14:00:00,741,198,24,963,549,163,712,974
2005-07-21 15:00:00,409,210,23,642,233,182,415,746
2005-07-21 16:00:00,584,132,23,739,207,76,283,466
2005-07-21 17:00:00,182,50,7,239,32,32,63,155
2005-07-21 18:00:00,0,0,0,0,0,0,0,0
2005-07-21 19:00:00,0,0,0,0,0,0,0,0
2005-07-21 20:00:00,0,0,0,0,0,0,0,0
2005-07-21 21:00:00,0,0,0,0,0,0,0,0
2005-07-21 22:00:00,0,0,0,0,0,0,0,0
2005-07-21 23:00:00,0,0,0,0,0,0,0,0
2005-07-22 00:00:00,0,0,0,0,0,0,0,0
2005-07-22 01:00:00,0,0,0,0,0,0,0,0
2005-07-22 02:00:00,0,0,0,0,0,0,0,0
2005-07-22 03:00:00,0,0,0,0,0,0,0,0
2005-07-22 04:00:00,0,0,0,0,0,0,0,0
2005-07-22 05:00:00,0,0,0,0,0,0,0,0
2005-07-22 06:00:00,114,41,6,161,20,33,53,155
2005-07-22 07:00:00,501,130,22,653,185,82,267,467
2005-07-22 08:00:00,797,151,31,980,453,102,555,747
2005-07-22 09:00:00,869,158,26,1053,641,125,766,976
2005-07-22 10:00:00,899,160,17,1075,772,141,914,1137
2005-07-22 11:00:00,881,172,10,1063,812,161,973,1221
2005-07-22 12:00:00,806,203,9,1017,743,191,934,1221
2005-07-22 13:00:00,893,163,17,1072,766,144,910,1137
2005-07-22 14:00:00,940,133,27,1099,693,103,797,976
2005-07-22 15:00:00,887,127,33,1047,503,82,585,747
2005-07-22 16:00:00,665,120,25,810,241,64,304,467
2005-07-22 17:00:00,194,52,7,252,34,31,65,155
2005-07-22 18:00:00,0,0,0,0,0,0,0,0
2005-07-22 19:00:00,0,0,0,0,0,0,0,0
2005-07-22 20:00:00,0,0,0,0,0,0,0,0
2005-07-22 21:00:00,0,0,0,0,0,0,0,0
2005-07-22 22:00:00,0,0,0,0,0,0,0,0
2005-07-22 23:00:00,0,0,0,0,0,0,0,0
2005-07-23 00:00:00,0,0,0,0,0,0,0,0
2005-07-23 01:00:00,0,0,0,0,0,0,0,0
2005-07-23 02:00:00,0,0,0,0,0,0,0,0
2005-07-23 03:00:00,0,0,0,0,0,0,0,0
2005-07-23 04:00:00,0,0,0,0,0,0,0,0
2005-07-23 05:00:00,0,0,0,0,0,0,0,0
2005-07-23 06:00:00,133,44,6,183,23,33,56,155
2005-07-23 07:00:00,301,126,17,444,109,102,211,468
2005-07-23 08:00:00,702,169,29,900,404,121,526,748
2005-07-23 09:00:00,912,143,26,1081,675,112,786,977
2005-07-23 10:00:00,983,127,17,1127,846,111,957,1139
2005-07-23 11:00:00,991,125,10,1127,915,117,1032,1223
2005-07-23 12:00:00,772,216,9,997,714,204,917,1223
2005-07-23 13:00:00,744,219,15,978,640,198,838,1139
2005-07-23 14:00:00,548,248,21,817,408,219,627,977
2005-07-23 15:00:00,564,194,26,784,324,151,476,748
2005-07-23 16:00:00,257,110,16,383,102,97,199,468
2005-07-23 17:00:00,13,15,3,30,2,22,24,155
2005-07-23 18:00:00,0,0,0,0,0,0,0,0
2005-07-23 19:00:00,0,0,0,0,0,0,0,0
2005-07-23 20:00:00,0,0,0,0,0,0,0,0
2005-07-23 21:00:00,0,0,0,0,0,0,0,0
2005-07-23 22:00:00,0,0,0,0,0,0,0,0
2005-07-23 23:00:00,0,0,0,0,0,0,0,0
2005-07-24 00:00:00,0,0,0,0,0,0,0,0
2005-07-24 01:00:00,0,0,0,0,0,0,0,0
2005-07-24 02:00:00,0,0,0,0,0,0,0,0
2005-07-24 03:00:00,0,0,0,0,0,0,0,0
2005-07-24 04:00:00,0,0,0,0,0,0,0,0
2005-07-24 05:00:00,0,0,0,0,0,0,0,0
2005-07-24 06:00:00,164,49,7,219,29,32,61,156
2005-07-24 07:00:00,592,128,24,744,216,73,289,469
2005-07-24 08:00:00,806,150,31,987,459,101,560,749
2005-07-24 09:00:00,900,147,26,1074,666,116,782,979
2005-07-24 10:00:00,908,157,16,1081,783,139,921,1141
2005-07-24 11:00:00,550,295,8,853,508,286,794,1225
2005-07-24 12:00:00,693,247,9,948,641,235,876,1225
2005-07-24 13:00:00,623,259,14,896,537,240,777,1141
2005-07-24 14:00:00,776,190,24,990,574,155,729,979
2005-07-24 15:00:00,670,180,28,878,383,130,514,749
2005-07-24 16:00:00,465,133,21,619,171,87,258,469
2005-07-24 17:00:00,131,44,6,181,23,33,56,156
2005-07-24 18:00:00,0,0,0,0,0,0,0,0
2005-07-24 19:00:00,0,0,0,0,0,0,0,0
2005-07-24 20:00:00,0,0,0,0,0,0,0,0
2005-07-24 21:00:00,0,0,0,0,0,0,0,0
2005-07-24 22:00:00,0,0,0,0,0,0,0,0
2005-07-24 23:00:00,0,0,0,0,0,0,0,0
2005-07-25 00:00:00,0,0,0,0,0,0,0,0
2005-07-25 01:00:00,0,0,0,0,0,0,0,0
2005-07-25 02:00:00,0,0,0,0,0,0,0,0
2005-07-25 03:00:00,0,0,0,0,0,0,0,0
2005-07-25 04:00:00,0,0,0,0,0,0,0,0
2005-07-25 05:00:00,0,0,0,0,0,0,0,0
2005-07-25 06:00:00,175,50,7,232,31,32,63,156
2005-07-25 07:00:00,648,120,25,793,238,65,303,469
2005-07-25 08:00:00,872,132,32,1037,496,86,583,751
2005-07-25 09:00:00,963,125,27,1115,714,97,811,980
2005-07-25 10:00:00,993,123,17,1133,857,108,965,1143
2005-07-25 11:00:00,963,137,10,1110,892,129,1020,1227
2005-07-25 12:00:00,740,229,9,977,686,217,903,1227
2005-07-25 13:00:00,776,207,15,998,671,186,857,1143
2005-07-25 14:00:00,744,199,24,967,550,165,715,980
2005-07-25 15:00:00,662,183,28,873,375,134,509,751
2005-07-25 16:00:00,561,123,23,706,210,73,283,469
2005-07-25 17:00:00,130,44,6,181,23,33,56,156
2005-07-25 18:00:00,0,0,0,0,0,0,0,0
2005-07-25 19:00:00,0,0,0,0,0,0,0,0
2005-07-25 20:00:00,0,0,0,0,0,0,0,0
2005-07-25 21:00:00,0,0,0,0,0,0,0,0
2005-07-25 22:00:00,0,0,0,0,0,0,0,0
2005-07-25 23:00:00,0,0,0,0,0,0,0,0
2005-07-26 00:00:00,0,0,0,0,0,0,0,0
2005-07-26 01:00:00,0,0,0,0,0,0,0,0
2005-07-26 02:00:00,0,0,0,0,0,0,0,0
2005-07-26 03:00:00,0,0,0,0,0,0,0,0
2005-07-26 04:00:00,0,0,0,0,0,0,0,0
2005-07-26 05:00:00,0,0,0,0,0,0,0,0
2005-07-26 06:00:00,186,51,7,244,33,32,65,156
2005-07-26 07:00:00,664,120,25,810,242,64,307,470
2005-07-26 08:00:00,877,131,32,1040,500,85,585,752
2005-07-26 09:00:00,967,123,27,1117,718,96,814,982
2005-07-26 10:00:00,1028,109,17,1153,888,95,983,1145
2005-07-26 11:00:00,1048,101,10,1159,973,94,1066,1229
2005-07-26 12:00:00,1006,119,10,1134,933,111,1044,1229
2005-07-26 13:00:00,805,194,15,1015,698,175,874,1145
2005-07-26 14:00:00,220,276,15,511,165,282,448,982
2005-07-26 15:00:00,283,214,20,517,157,204,360,752
2005-07-26 16:00:00,513,134,22,669,187,83,270,470
2005-07-26 17:00:00,190,51,7,248,33,32,65,156
2005-07-26 18:00:00,0,0,0,0,0,0,0,0
2005-07-26 19:00:00,0,0,0,0,0,0,0,0
2005-07-26 20:00:00,0,0,0,0,0,0,0,0
2005-07-26 21:00:00,0,0,0,0,0,0,0,0
2005-07-26 22:00:00,0,0,0,0,0,0,0,0
2005-07-26 23:00:00,0,0,0,0,0,0,0,0
2005-07-27 00:00:00,0,0,0,0,0,0,0,0
2005-07-27 01:00:00,0,0,0,0,0,0,0,0
2005-07-27 02:00:00,0,0,0,0,0,0,0,0
2005-07-27 03:00:00,0,0,0,0,0,0,0,0
2005-07-27 04:00:00,0,0,0,0,0,0,0,0
2005-07-27 05:00:00,0,0,0,0,0,0,0,0
2005-07-27 06:00:00,141,46,6,193,25,33,58,157
2005-07-27 07:00:00,544,134,23,700,197,81,278,471
2005-07-27 08:00:00,306,215,21,542,171,201,373,753
2005-07-27 09:00:00,676,208,22,906,511,180,690,984
2005-07-27 10:00:00,987,125,17,1129,855,110,965,1146
2005-07-27 11:00:00,1035,106,10,1152,962,99,1061,1231
2005-07-27 12:00:00,967,136,9,1113,899,127,1026,1231
2005-07-27 13:00:00,782,195,15,992,683,180,863,1146
2005-07-27 14:00:00,446,273,19,738,328,251,579,984
2005-07-27 15:00:00,267,197,19,483,159,194,353,753
2005-07-27 16:00:00,67,77,10,154,26,95,121,471
2005-07-27 17:00:00,8,11,2,21,1,18,19,157
2005-07-27 18:00:00,0,0,0,0,0,0,0,0
2005-07-27 19:00:00,0,0,0,0,0,0,0,0
2005-07-27 20:00:00,0,0,0,0,0,0,0,0
2005-07-27 21:00:00,0,0,0,0,0,0,0,0
2005-07-27 22:00:00,0,0,0,0,0,0,0,0
2005-07-27 23:00:00,0,0,0,0,0,0,0,0
2005-07-28 00:00:00,0,0,0,0,0,0,0,0
2005-07-28 01:00:00,0,0,0,0,0,0,0,0
2005-07-28 02:00:00,0,0,0,0,0,0,0,0
2005-07-28 03:00:00,0,0,0,0,0,0,0,0
2005-07-28 04:00:00,0,0,0,0,0,0,0,0
2005-07-28 05:00:00,0,0,0,0,0,0,0,0
2005-07-28 06:00:00,8,11,2,21,1,17,18,157
2005-07-28 07:00:00,28,52,6,86,11,70,81,472
2005-07-28 08:00:00,237,203,19,459,137,203,340,755
2005-07-28 09:00:00,515,257,20,792,378,232,611,985
2005-07-28 10:00:00,480,298,12,790,414,286,699,1148
2005-07-28 11:00:00,384,339,6,730,356,335,691,1233
2005-07-28 12:00:00,341,350,6,697,317,347,663,1233
2005-07-28 13:00:00,767,209,15,990,659,192,851,1148
2005-07-28 14:00:00,779,188,24,991,583,154,737,985
2005-07-28 15:00:00,729,171,30,929,417,120,537,755
2005-07-28 16:00:00,612,128,24,764,223,72,295,472
2005-07-28 17:00:00,164,49,7,219,29,33,61,157
2005-07-28 18:00:00,0,0,0,0,0,0,0,0
2005-07-28 19:00:00,0,0,0,0,0,0,0,0
2005-07-28 20:00:00,0,0,0,0,0,0,0,0
2005-07-28 21:00:00,0,0,0,0,0,0,0,0
2005-07-28 22:00:00,0,0,0,0,0,0,0,0
2005-07-28 23:00:00,0,0,0,0,0,0,0,0
2005-07-29 00:00:00,0,0,0,0,0,0,0,0
2005-07-29 01:00:00,0,0,0,0,0,0,0,0
2005-07-29 02:00:00,0,0,0,0,0,0,0,0
2005-07-29 03:00:00,0,0,0,0,0,0,0,0
2005-07-29 04:00:00,0,0,0,0,0,0,0,0
2005-07-29 05:00:00,0,0,0,0,0,0,0,0
2005-07-29 06:00:00,87,36,5,128,15,34,49,157
2005-07-29 07:00:00,372,134,19,525,136,99,235,473
2005-07-29 08:00:00,563,198,26,787,327,154,481,756
2005-07-29 09:00:00,816,178,25,1018,609,144,753,987
2005-07-29 10:00:00,648,247,14,909,558,231,789,1150
2005-07-29 11:00:00,525,295,7,827,491,289,781,1235
2005-07-29 12:00:00,838,190,9,1036,782,180,961,1235
2005-07-29 13:00:00,520,293,13,826,450,278,728,1150
2005-07-29 14:00:00,459,260,19,738,347,241,588,987
2005-07-29 15:00:00,230,207,19,455,130,206,336,756
2005-07-29 16:00:00,470,136,21,628,168,90,259,473
2005-07-29 17:00:00,175,50,7,232,31,32,63,157
2005-07-29 18:00:00,0,0,0,0,0,0,0,0
2005-07-29 19:00:00,0,0,0,0,0,0,0,0
2005-07-29 20:00:00,0,0,0,0,0,0,0,0
2005-07-29 21:00:00,0,0,0,0,0,0,0,0
2005-07-29 22:00:00,0,0,0,0,0,0,0,0
2005-07-29 23:00:00,0,0,0,0,0,0,0,0
2005-07-30 00:00:00,0,0,0,0,0,0,0,0
2005-07-30 01:00:00,0,0,0,0,0,0,0,0
2005-07-30 02:00:00,0,0,0,0,0,0,0,0
2005-07-30 03:00:00,0,0,0,0,0,0,0,0
2005-07-30 04:00:00,0,0,0,0,0,0,0,0
2005-07-30 05:00:00,0,0,0,0,0,0,0,0
2005-07-30 06:00:00,11,13,2,26,2,20,22,158
2005-07-30 07:00:00,178,106,14,297,71,104,174,474
2005-07-30 08:00:00,388,217,23,627,219,190,410,757
2005-07-30 09:00:00,632,228,22,881,477,197,674,989
2005-07-30 10:00:00,856,177,15,1048,747,158,905,1152
2005-07-30 11:00:00,864,180,9,1053,806,170,976,1237
2005-07-30 12:00:00,370,351,6,727,345,348,693,1237
2005-07-30 13:00:00,683,242,14,939,593,223,816,1152
2005-07-30 14:00:00,721,209,23,953,538,174,712,989
2005-07-30 15:00:00,777,161,31,968,444,111,554,757
2005-07-30 16:00:00,364,123,19,505,142,93,235,474
2005-07-30 17:00:00,66,32,5,103,12,33,45,158
2005-07-30 18:00:00,0,0,0,0,0,0,0,0
2005-07-30 19:00:00,0,0,0,0,0,0,0,0
2005-07-30 20:00:00,0,0,0,0,0,0,0,0
2005-07-30 21:00:00,0,0,0,0,0,0,0,0
2005-07-30 22:00:00,0,0,0,0,0,0,0,0
2005-07-30 23:00:00,0,0,0,0,0,0,0,0
2005-07-31 00:00:00,0,0,0,0,0,0,0,0
2005-07-31 01:00:00,0,0,0,0,0,0,0,0
2005-07-31 02:00:00,0,0,0,0,0,0,0,0
